soldier_id,unit_id,date,terrain_type,threat_level,duty_hours,weekly_overtime_hrs,consecutive_duty_days,night_shift,rest_interval_hrs,is_rest_day,deployment_duration_days,leave_used_ytd,leave_entitlement_annual,days_since_last_leave,rejected_leave_requests_ytd,transfers_last_2yrs,days_since_last_transfer,form_submitted,sleep_hours,sleep_quality,fatigue_level,energy_level,mood_score,stress_perception,_latent_strain,duty_hours_roll7,duty_hours_roll30,duty_baseline,workload_spike_ratio,workload_vs_baseline_pct,high_intensity_days_14d,rest_days_14d,recovery_deficit_ratio,wellness_index,wellness_baseline,wellness_roll14,wellness_roll21,wellness_deviation_z,leave_utilization_rate
SLD-00106,UNIT-008,2026-06-17,normal,low,12.42,4.62,7,0,8.88,0,376,2,30,7,0,2,446,1,5.789810626898641,4.0,3.0,3.0,3.0,3.0,0.1521967060089666,9.897142857142857,9.876923076923077,9.945238095238096,1.0020471740097907,-0.004836006703375771,5.0,1.0,2.5,3.2,3.685714285714287,3.661538461538462,3.661538461538462,-0.06306858398076538,0.06666666666666667
SLD-00106,UNIT-008,2026-06-18,normal,low,8.99,9.46,8,0,9.21,0,377,2,30,8,0,2,447,1,5.500460587024634,4.0,1.0,5.0,3.0,2.0,0.1521967060089666,9.354285714285714,9.813571428571427,9.945238095238096,0.9531989227745834,-0.059420636820684825,5.0,1.0,2.5,4.2,3.685714285714287,3.6999999999999997,3.6999999999999997,0.03726779962499288,0.06666666666666667
SLD-00106,UNIT-008,2026-06-19,normal,low,10.27,8.97,9,0,9.1,0,378,2,30,9,0,2,448,0,5.500460587024634,4.0,1.0,5.0,3.0,2.0,0.1521967060089666,9.581428571428571,9.844,9.945238095238096,0.9733267545132641,-0.036581278429495004,5.0,1.0,2.5,4.2,3.685714285714287,3.7714285714285714,3.7333333333333334,0.22360679774997583,0.06666666666666667
SLD-00106,UNIT-008,2026-06-20,normal,low,11.09,9.84,10,1,10.54,0,379,2,30,10,0,2,449,0,5.500460587024634,4.0,1.0,5.0,3.0,2.0,0.1521967060089666,9.644285714285713,9.921875,9.945238095238096,0.9720224971878514,-0.03026095283696454,5.0,1.0,2.5,4.2,3.685714285714287,3.842857142857143,3.7625,0.4099457958749588,0.06666666666666667
SLD-00106,UNIT-008,2026-06-21,normal,low,11.36,9.04,11,0,10.35,0,380,2,30,11,0,2,450,0,5.500460587024634,4.0,1.0,5.0,3.0,2.0,0.1521967060089666,9.94142857142857,10.006470588235294,9.945238095238096,0.9935000041989637,-0.0003830500359111538,6.0,1.0,3.0,4.2,3.685714285714287,3.871428571428571,3.7882352941176474,0.48448139512495036,0.06666666666666667
SLD-00106,UNIT-008,2026-06-22,normal,low,9.96,12.64,12,0,9.07,0,381,2,30,12,0,2,451,0,6.555261678401157,4.0,3.0,3.0,3.0,3.0,0.1521967060089666,10.215714285714286,10.003888888888888,9.945238095238096,1.0211743052305058,0.027196552549676737,6.0,1.0,3.0,3.2,3.685714285714287,3.8285714285714287,3.755555555555555,0.37267799624996245,0.06666666666666667
SLD-00106,UNIT-008,2026-06-23,normal,low,7.72,4.29,13,0,11.45,0,382,2,30,13,0,2,452,1,6.037838287788156,5.0,3.0,3.0,3.0,3.0,0.1521967060089666,10.258571428571429,9.883684210526315,9.945238095238096,1.0379299065065082,0.03150586545367481,6.0,1.0,3.0,3.4,3.685714285714287,3.8000000000000003,3.736842105263158,0.2981423969999697,0.06666666666666667
SLD-00106,UNIT-008,2026-06-24,normal,low,8.63,10.81,14,0,6.33,0,383,2,30,14,0,2,453,0,6.037838287788156,5.0,3.0,3.0,3.0,3.0,0.1521967060089666,9.717142857142857,9.821,9.945238095238096,0.9894249930906076,-0.022935120900167697,6.0,0.0,6.0,3.4,3.685714285714287,3.757142857142857,3.72,0.18633899812497948,0.06666666666666667
SLD-00106,UNIT-008,2026-06-25,normal,low,12.43,10.74,15,0,10.56,0,384,2,30,15,0,2,454,1,5.969212268610331,3.0,3.0,3.0,3.0,3.0,0.1521967060089666,10.208571428571428,9.945238095238095,9.945238095238096,1.0264783337323438,0.026478333732343637,6.0,0.0,6.0,3.0,3.685714285714287,3.685714285714286,3.685714285714286,-2.3170318763641213e-15,0.06666666666666667
SLD-00106,UNIT-008,2026-06-26,normal,low,7.83,9.57,16,0,9.17,0,385,2,30,16,0,2,455,1,6.838448766129465,5.0,4.0,2.0,3.0,4.0,0.1521967060089666,9.86,9.84909090909091,9.945238095238096,1.0011076241462062,-0.008570744553507467,6.0,0.0,6.0,2.8,3.685714285714287,3.6000000000000005,3.6666666666666665,-0.22360679774998046,0.06666666666666667
SLD-00106,UNIT-008,2026-06-27,normal,low,8.97,5.62,17,0,9.59,0,386,2,30,17,0,2,456,1,6.774769542127731,4.0,4.0,2.0,3.0,3.0,0.1521967060089666,9.557142857142859,9.810869565217391,9.945238095238096,0.9741382039188378,-0.039023222408427045,5.0,0.0,5.0,2.8,3.685714285714287,3.5285714285714285,3.6476190476190475,-0.4099457958749646,0.06666666666666667
SLD-00106,UNIT-008,2026-06-28,normal,low,9.08,10.03,18,1,8.7,0,387,2,30,18,0,2,457,0,6.774769542127731,4.0,4.0,2.0,3.0,3.0,0.1521967060089666,9.231428571428571,9.780416666666666,9.945238095238096,0.9438686393485525,-0.07177400047881266,5.0,0.0,5.0,2.8,3.685714285714287,3.457142857142857,3.5999999999999996,-0.5962847939999475,0.06666666666666667
SLD-00106,UNIT-008,2026-06-29,normal,low,8.96,8.22,19,0,5.79,0,388,2,30,19,0,2,458,1,5.783688651431905,4.0,2.0,5.0,2.0,4.0,0.1521967060089666,9.088571428571429,9.7476,9.945238095238096,0.9323906837140864,-0.08613837682547289,5.0,0.0,5.0,3.4,3.685714285714287,3.4571428571428577,3.580952380952381,-0.5962847939999453,0.06666666666666667
SLD-00106,UNIT-008,2026-06-30,normal,low,15.24,9.16,20,0,10.42,0,389,2,30,20,0,2,459,1,5.842684045174179,5.0,5.0,1.0,3.0,4.0,0.1521967060089666,10.162857142857144,9.958846153846155,9.945238095238096,1.0204854042184595,0.021881733301412472,6.0,0.0,6.0,2.4,3.685714285714287,3.3714285714285714,3.5142857142857142,-0.8198915917499257,0.06666666666666667
SLD-00106,UNIT-008,2026-07-01,normal,low,10.04,1.99,21,0,8.24,0,390,2,30,21,0,2,460,1,6.713858226733207,4.0,3.0,4.0,3.0,2.0,0.1521967060089666,10.364285714285716,9.961851851851852,9.945238095238096,1.0403974952065818,0.04213550395020352,6.0,0.0,6.0,3.6,3.685714285714287,3.4,3.4952380952380957,-0.745355992499933,0.06666666666666667
SLD-00106,UNIT-008,2026-07-02,normal,low,7.6,6.35,22,1,10.63,0,391,2,30,22,0,2,461,1,5.031973833740122,4.0,4.0,2.0,3.0,2.0,0.1521967060089666,9.674285714285714,9.8775,9.945238095238096,0.9794265466247244,-0.027244433804165767,6.0,0.0,6.0,3.0,3.685714285714287,3.3142857142857145,3.447619047619048,-0.9689627902499112,0.06666666666666667
SLD-00106,UNIT-008,2026-07-03,normal,low,10.28,6.84,0,0,20.4,1,392,2,30,23,0,2,462,0,5.031973833740122,4.0,4.0,2.0,3.0,2.0,0.1521967060089666,10.024285714285714,9.891379310344828,9.945238095238096,1.0134365895565127,0.007948288245151886,6.0,1.0,3.0,3.0,3.685714285714287,3.2285714285714286,3.4000000000000004,-1.1925695879998905,0.06666666666666667
SLD-00106,UNIT-008,2026-07-04,normal,low,9.34,5.79,0,0,34.83,1,393,2,30,24,0,2,463,1,6.634246156513749,5.0,3.0,3.0,2.0,3.0,0.1521967060089666,10.077142857142857,9.873,9.945238095238096,1.020676882117174,0.013263107493416153,5.0,2.0,1.6666666666666667,3.2,3.685714285714287,3.157142857142857,3.371428571428572,-1.3789085861248733,0.06666666666666667
SLD-00106,UNIT-008,2026-07-05,normal,low,10.31,4.48,1,0,17.52,0,394,2,30,25,0,2,464,1,7.055612726371527,5.0,2.0,4.0,3.0,2.0,0.1521967060089666,10.252857142857142,9.783999999999999,9.945238095238096,1.047920803644434,0.030931290399808256,5.0,2.0,1.6666666666666667,4.0,3.685714285714287,3.142857142857143,3.380952380952381,-1.4161763857498697,0.06666666666666667
SLD-00106,UNIT-008,2026-07-06,normal,low,10.58,4.55,2,0,11.71,0,395,2,30,26,0,2,465,1,7.333156065942994,3.0,2.0,3.0,3.0,3.0,0.1521967060089666,10.484285714285715,9.798,9.945238095238096,1.0700434491003996,0.054201580081398075,6.0,2.0,2.0,3.2,3.685714285714287,3.142857142857143,3.3714285714285714,-1.4161763857498697,0.06666666666666667
SLD-00106,UNIT-008,2026-07-07,normal,low,10.49,12.52,3,0,11.15,0,396,2,30,27,0,2,466,1,6.582547479412471,3.0,2.0,4.0,3.0,2.0,0.1521967060089666,9.805714285714286,9.859666666666666,9.945238095238096,0.9945279710991873,-0.014029207565238283,7.0,2.0,2.3333333333333335,3.6,3.685714285714287,3.1571428571428575,3.3714285714285714,-1.3789085861248722,0.06666666666666667
SLD-00106,UNIT-008,2026-07-08,normal,low,9.12,5.48,4,0,8.97,0,397,2,30,28,0,2,467,1,7.067682933488969,4.0,2.0,4.0,4.0,3.0,0.1521967060089666,9.674285714285714,9.844333333333333,9.945238095238096,0.9827263448636151,-0.027244433804165767,7.0,2.0,2.3333333333333335,3.8,3.685714285714287,3.185714285714286,3.4000000000000004,-1.3043729868748795,0.06666666666666667
SLD-00106,UNIT-008,2026-07-09,normal,low,15.2,2.78,5,0,8.88,0,398,2,30,29,0,2,468,0,7.067682933488969,4.0,2.0,4.0,4.0,3.0,0.1521967060089666,10.76,10.032333333333332,9.945238095238096,1.0725321460610693,0.08192482643045233,7.0,2.0,2.3333333333333335,3.8,3.685714285714287,3.242857142857143,3.380952380952381,-1.1553017883748942,0.06666666666666667
SLD-00106,UNIT-008,2026-07-10,normal,low,7.61,7.67,6,0,7.71,0,399,2,30,30,0,2,469,1,6.852812483849951,4.0,2.0,4.0,3.0,2.0,0.1521967060089666,10.378571428571428,10.012666666666666,9.945238095238096,1.036544186887086,0.043571941584869364,7.0,2.0,2.3333333333333335,3.8,3.685714285714287,3.314285714285714,3.3619047619047615,-0.9689627902499123,0.06666666666666667
SLD-00106,UNIT-008,2026-07-11,normal,low,12.8,8.17,7,0,8.43,0,400,2,30,31,0,2,470,0,6.852812483849951,4.0,2.0,4.0,3.0,2.0,0.1521967060089666,10.872857142857143,10.013,9.945238095238096,1.0858740779843346,0.09327268374431398,8.0,2.0,2.6666666666666665,3.8,3.685714285714287,3.3857142857142857,3.342857142857143,-0.7826237921249294,0.06666666666666667
SLD-00106,UNIT-008,2026-07-12,normal,low,10.42,4.71,8,0,10.26,0,401,2,30,32,0,2,471,1,6.838857490028753,5.0,2.0,3.0,4.0,3.0,0.1521967060089666,10.888571428571428,10.071,9.945238095238096,1.0811807594649416,0.09485276514244655,9.0,2.0,3.0,3.8,3.685714285714287,3.4571428571428577,3.3238095238095235,-0.5962847939999453,0.06666666666666667
SLD-00106,UNIT-008,2026-07-13,normal,low,9.79,7.5,9,0,11.96,0,402,3,30,0,0,2,472,1,6.6065334219027205,4.0,2.0,4.0,2.0,3.0,0.1521967060089666,10.775714285714285,10.042333333333334,9.945238095238096,1.0730289393946577,0.08350490782858491,9.0,2.0,3.0,3.4,3.685714285714287,3.457142857142857,3.3333333333333335,-0.5962847939999475,0.1
SLD-00106,UNIT-008,2026-07-14,normal,low,10.97,9.93,10,0,9.47,0,403,3,30,1,0,2,473,1,6.205505819671759,4.0,2.0,4.0,3.0,3.0,0.1521967060089666,10.844285714285714,10.098666666666668,9.945238095238096,1.073833415066581,0.09039980847498193,9.0,2.0,3.0,3.6,3.685714285714287,3.542857142857143,3.342857142857143,-0.37267799624996706,0.1
SLD-00106,UNIT-008,2026-07-15,normal,low,9.35,9.39,11,0,8.7,0,404,3,30,2,0,2,474,1,4.790399744914211,4.0,2.0,3.0,4.0,2.0,0.1521967060089666,10.877142857142857,10.142333333333333,9.945238095238096,1.0724497509261042,0.0937036150347138,8.0,2.0,2.6666666666666665,3.8,3.685714285714287,3.557142857142857,3.3619047619047615,-0.33541019662497185,0.1
SLD-00106,UNIT-008,2026-07-16,normal,low,10.31,3.96,12,0,8.98,0,405,3,30,3,0,2,475,0,4.790399744914211,4.0,2.0,3.0,4.0,2.0,0.1521967060089666,10.178571428571429,10.238666666666665,9.945238095238096,0.9941305601547822,0.02346181469954504,9.0,2.0,3.0,3.8,3.685714285714287,3.614285714285714,3.3999999999999995,-0.18633899812498644,0.1
SLD-00106,UNIT-008,2026-07-17,normal,low,9.12,4.01,13,0,7.69,0,406,3,30,4,0,2,476,1,7.482381032291352,3.0,3.0,3.0,4.0,3.0,0.1521967060089666,10.394285714285713,10.128666666666668,9.945238095238096,1.0262244830796134,0.04515202298300194,8.0,1.0,4.0,3.2,3.685714285714287,3.6285714285714286,3.419047619047619,-0.14907119849998893,0.1
SLD-00106,UNIT-008,2026-07-18,normal,low,7.88,9.24,14,0,7.48,0,407,3,30,5,0,2,477,1,7.269372273438254,4.0,3.0,3.0,2.0,2.0,0.1521967060089666,9.691428571428572,10.091666666666667,9.945238095238096,0.9603397428335496,-0.02552070864256647,8.0,0.0,8.0,3.2,3.685714285714287,3.628571428571429,3.4380952380952383,-0.14907119849998776,0.1
SLD-00106,UNIT-008,2026-07-19,normal,low,7.07,9.41,15,0,10.38,0,408,3,30,6,0,2,478,1,6.991510157883869,4.0,3.0,4.0,2.0,3.0,0.1521967060089666,9.212857142857143,9.984999999999998,9.945238095238096,0.9226697188640105,-0.0736413694038785,7.0,0.0,7.0,3.2,3.685714285714287,3.5714285714285716,3.4571428571428577,-0.29814239699997436,0.1
SLD-00106,UNIT-008,2026-07-20,normal,low,7.73,2.36,16,1,10.18,0,409,3,30,7,0,2,479,1,5.881266877684227,5.0,3.0,3.0,3.0,3.0,0.1521967060089666,8.918571428571429,9.873,9.945238095238096,0.9033294265746409,-0.10323198467799861,6.0,0.0,6.0,3.4,3.685714285714287,3.5857142857142854,3.457142857142857,-0.26087459737497914,0.1
SLD-00106,UNIT-008,2026-07-21,normal,low,10.09,7.04,17,1,11.47,0,410,3,30,8,0,2,480,1,6.378349228970608,5.0,3.0,3.0,4.0,3.0,0.1521967060089666,8.792857142857143,9.830666666666666,9.945238095238096,0.8944314196586,-0.11587263586305972,6.0,0.0,6.0,3.6,3.685714285714287,3.5857142857142854,3.5142857142857147,-0.26087459737497914,0.1
SLD-00106,UNIT-008,2026-07-22,normal,low,9.11,10.13,0,0,35.1,1,411,3,30,9,0,2,481,1,6.694033634610791,5.0,4.0,2.0,3.0,3.0,0.1521967060089666,8.758571428571429,9.802333333333333,9.945238095238096,0.893519035798085,-0.11932008618625814,6.0,1.0,3.0,3.0,3.685714285714287,3.5285714285714285,3.4857142857142858,-0.4099457958749646,0.1
SLD-00106,UNIT-008,2026-07-23,normal,low,10.92,8.05,1,1,11.55,0,412,3,30,10,0,2,482,0,6.694033634610791,5.0,4.0,2.0,3.0,3.0,0.1521967060089666,8.845714285714285,9.908999999999999,9.945238095238096,0.8926949526404567,-0.11055781661479545,6.0,1.0,3.0,3.0,3.685714285714287,3.4714285714285715,3.4857142857142858,-0.55901699437495,0.1
SLD-00106,UNIT-008,2026-07-24,normal,low,9.51,7.37,2,0,9.96,0,413,3,30,11,0,2,483,1,6.260362925658589,5.0,3.0,4.0,4.0,2.0,0.1521967060089666,8.901428571428571,9.938333333333333,9.945238095238096,0.8956661316211878,-0.10495570983959791,6.0,1.0,3.0,4.0,3.685714285714287,3.4857142857142853,3.5333333333333337,-0.5217491947499548,0.1
SLD-00106,UNIT-008,2026-07-25,normal,low,12.04,10.22,3,1,12.21,0,414,3,30,12,0,2,484,1,7.623081387608946,3.0,4.0,3.0,3.0,3.0,0.1521967060089666,9.495714285714286,9.925333333333333,9.945238095238096,0.9567148998234437,-0.045199904237491144,6.0,1.0,3.0,2.8,3.685714285714287,3.4142857142857146,3.5142857142857142,-0.7080881928749355,0.1
SLD-00106,UNIT-008,2026-07-26,normal,low,12.15,11.68,4,0,10.91,0,415,3,30,13,0,2,485,0,7.623081387608946,3.0,4.0,3.0,3.0,3.0,0.1521967060089666,10.221428571428572,10.069333333333333,9.945238095238096,1.0151047972154965,0.02777112760354311,6.0,1.0,3.0,2.8,3.685714285714287,3.3428571428571425,3.457142857142857,-0.8944271909999196,0.1
SLD-00106,UNIT-008,2026-07-27,normal,low,12.22,12.55,5,0,11.31,0,416,3,30,14,0,2,486,0,7.623081387608946,3.0,4.0,3.0,3.0,3.0,0.1521967060089666,10.862857142857141,10.177666666666669,9.945238095238096,1.0673229433259561,0.0922671774000476,7.0,1.0,3.5,2.8,3.685714285714287,3.3,3.4380952380952383,-1.0062305898749087,0.1
SLD-00106,UNIT-008,2026-07-28,normal,low,7.29,6.17,6,1,9.42,0,417,3,30,15,0,2,487,1,6.980889182455146,5.0,3.0,3.0,2.0,3.0,0.1521967060089666,10.462857142857143,10.117999999999999,9.945238095238096,1.034083528647672,0.05204692362939895,6.0,1.0,3.0,3.2,3.685714285714287,3.2714285714285714,3.419047619047619,-1.0807661891249014,0.1
SLD-00106,UNIT-008,2026-07-29,normal,low,6.49,3.04,7,0,12.84,0,418,3,30,16,0,2,488,1,6.502940310174623,4.0,2.0,4.0,3.0,2.0,0.1521967060089666,10.088571428571427,10.035666666666666,9.945238095238096,1.005271673886946,0.014412257601148901,6.0,1.0,3.0,3.8,3.685714285714287,3.2714285714285714,3.419047619047619,-1.0807661891249014,0.1
SLD-00106,UNIT-008,2026-07-30,normal,low,7.97,11.3,8,0,10.22,0,419,3,30,17,0,2,489,1,6.5134374856297965,4.0,2.0,4.0,3.0,4.0,0.1521967060089666,9.667142857142858,9.793333333333333,9.945238095238096,0.9871146552562483,-0.027962652621498687,5.0,1.0,2.5,3.4,3.685714285714287,3.2428571428571433,3.4000000000000004,-1.1553017883748928,0.1
SLD-00106,UNIT-008,2026-07-31,normal,low,8.7,5.63,9,0,5.83,0,420,3,30,18,0,2,490,1,6.531230118753331,5.0,3.0,3.0,4.0,3.0,0.1521967060089666,9.551428571428572,9.748666666666667,9.945238095238096,0.9797676849581384,-0.039597797462293596,5.0,1.0,2.5,3.6,3.685714285714287,3.2714285714285714,3.3904761904761904,-1.0807661891249014,0.1
SLD-00106,UNIT-008,2026-08-01,normal,low,8.54,12.7,0,0,27.66,1,421,3,30,19,0,2,491,1,5.577090505652871,5.0,2.0,4.0,4.0,2.0,0.1521967060089666,9.051428571428572,9.78,9.945238095238096,0.9255039439088519,-0.08987311467560458,5.0,2.0,1.6666666666666667,4.2,3.685714285714287,3.3428571428571425,3.4095238095238094,-0.8944271909999196,0.1
SLD-00106,UNIT-008,2026-08-02,normal,low,14.54,9.61,0,0,30.84,1,422,3,30,20,0,2,492,0,5.577090505652871,5.0,2.0,4.0,4.0,2.0,0.1521967060089666,9.392857142857142,9.921999999999999,9.945238095238096,0.9466697382440177,-0.05554225520708658,6.0,3.0,1.5,4.2,3.685714285714287,3.4142857142857146,3.4285714285714284,-0.7080881928749355,0.1
SLD-00106,UNIT-008,2026-08-03,normal,low,15.24,7.58,1,0,11.32,0,423,3,30,21,0,2,493,1,6.080652448115456,4.0,4.0,2.0,5.0,4.0,0.1521967060089666,9.824285714285713,10.118666666666666,9.945238095238096,0.9709071400335071,-0.012161838640172614,7.0,3.0,1.75,3.0,3.685714285714287,3.385714285714286,3.40952380952381,-0.7826237921249282,0.1
SLD-00106,UNIT-008,2026-08-04,normal,low,9.61,2.43,2,0,9.94,0,424,3,30,22,0,2,494,0,6.080652448115456,4.0,4.0,2.0,5.0,4.0,0.1521967060089666,10.155714285714286,10.095333333333334,9.945238095238096,1.0059810756502297,0.021163514484079368,6.0,3.0,1.5,3.0,3.685714285714287,3.342857142857143,3.380952380952381,-0.8944271909999184,0.1
SLD-00106,UNIT-008,2026-08-05,normal,low,10.53,9.42,0,1,24.81,1,425,3,30,23,0,2,495,1,6.481048735310607,3.0,3.0,3.0,3.0,2.0,0.1521967060089666,10.732857142857142,10.093666666666667,9.945238095238096,1.0633258950685718,0.07919559492458685,7.0,3.0,1.75,3.2,3.685714285714287,3.357142857142857,3.3523809523809525,-0.857159391374922,0.1
SLD-00106,UNIT-008,2026-08-06,normal,low,10.27,6.44,0,0,25.38,1,426,3,30,24,0,2,496,1,6.665161998758069,5.0,2.0,3.0,4.0,4.0,0.1521967060089666,11.061428571428573,10.086333333333332,9.945238095238096,1.0966748971970561,0.11223366052190573,7.0,4.0,1.4,3.6,3.685714285714287,3.4,3.342857142857143,-0.745355992499933,0.1
SLD-00106,UNIT-008,2026-08-07,normal,low,12.84,4.13,1,0,14.67,0,427,3,30,25,0,2,497,1,7.3626516873932015,3.0,3.0,3.0,3.0,4.0,0.1521967060089666,11.652857142857142,10.210333333333333,9.945238095238096,1.141280775311659,0.17170217859707904,8.0,4.0,1.6,2.8,3.685714285714287,3.314285714285714,3.3238095238095235,-0.9689627902499123,0.1
SLD-00106,UNIT-008,2026-08-08,normal,low,8.92,7.24,2,0,9.09,0,428,3,30,26,0,2,498,1,6.6296295406884855,5.0,1.0,5.0,4.0,3.0,0.1521967060089666,11.707142857142856,10.001000000000001,9.945238095238096,1.1705972259916861,0.17716064160880987,7.0,4.0,1.4,4.4,3.685714285714287,3.4285714285714284,3.380952380952381,-0.6708203932499402,0.1
SLD-00106,UNIT-008,2026-08-09,normal,low,9.09,11.17,3,0,9.26,0,429,3,30,27,0,2,499,1,7.100412304824575,5.0,3.0,3.0,3.0,2.0,0.1521967060089666,10.928571428571429,10.050333333333333,9.945238095238096,1.0873839768403797,0.09887479051951152,6.0,4.0,1.2,3.6,3.685714285714287,3.485714285714286,3.3999999999999995,-0.5217491947499525,0.1
SLD-00106,UNIT-008,2026-08-10,normal,low,9.55,6.19,0,0,38.75,1,430,3,30,28,0,2,500,1,6.355000100050253,5.0,2.0,4.0,4.0,3.0,0.1521967060089666,10.115714285714287,9.942,9.945238095238096,1.0174727706411473,0.017141489107014577,5.0,5.0,0.8333333333333334,4.0,3.685714285714287,3.571428571428572,3.4285714285714284,-0.2981423969999732,0.1
SLD-00106,UNIT-008,2026-08-11,normal,low,11.86,9.07,1,0,10.16,0,431,3,30,29,0,2,501,1,6.961465692532708,5.0,2.0,5.0,3.0,2.0,0.1521967060089666,10.437142857142858,9.990000000000002,9.945238095238096,1.0447590447590447,0.049461335887000184,6.0,5.0,1.0,4.2,3.685714285714287,3.642857142857143,3.457142857142857,-0.11180339887499255,0.1
SLD-00106,UNIT-008,2026-08-12,normal,low,8.11,6.43,2,0,10.5,0,432,3,30,30,0,2,502,1,6.221762319445919,4.0,3.0,3.0,2.0,2.0,0.1521967060089666,10.09142857142857,9.934,9.945238095238096,1.0158474503149357,0.014699545128082176,6.0,5.0,1.0,3.2,3.685714285714287,3.6000000000000005,3.4666666666666663,-0.22360679774998046,0.1
SLD-00106,UNIT-008,2026-08-13,normal,low,12.35,7.48,3,0,13.71,0,433,3,30,31,0,2,503,1,6.171994723204533,4.0,5.0,1.0,3.0,4.0,0.1521967060089666,10.388571428571428,9.979999999999999,9.945238095238096,1.0409390208989409,0.04457744792913556,7.0,5.0,1.1666666666666667,2.2,3.685714285714287,3.5142857142857147,3.4285714285714284,-0.4472135954999598,0.1
SLD-00106,UNIT-008,2026-08-14,normal,low,9.82,9.96,4,0,9.77,0,434,3,30,32,0,2,504,0,6.171994723204533,4.0,5.0,1.0,3.0,4.0,0.1521967060089666,9.957142857142857,9.995666666666667,9.945238095238096,0.9961459489588346,0.0011970313622215966,7.0,5.0,1.1666666666666667,2.2,3.685714285714287,3.4142857142857146,3.3428571428571425,-0.7080881928749355,0.1
SLD-00106,UNIT-008,2026-08-15,normal,low,8.37,5.37,5,1,12.02,0,435,3,30,33,0,2,505,0,6.171994723204533,4.0,5.0,1.0,3.0,4.0,0.1521967060089666,9.878571428571428,9.931000000000001,9.945238095238096,0.9947207157961361,-0.006703375628441619,7.0,4.0,1.4,2.2,3.685714285714287,3.271428571428572,3.314285714285714,-1.0807661891249003,0.1
SLD-00106,UNIT-008,2026-08-16,normal,low,9.66,9.05,0,0,26.87,1,436,3,30,34,0,2,506,1,7.449330965903818,4.0,2.0,4.0,4.0,3.0,0.1521967060089666,9.959999999999999,9.949000000000002,9.945238095238096,1.0011056387576638,0.001484318889154694,6.0,4.0,1.2,3.8,3.685714285714287,3.242857142857143,3.3619047619047615,-1.1553017883748942,0.1
SLD-00106,UNIT-008,2026-08-17,normal,low,9.46,4.22,1,0,12.66,0,437,3,30,35,0,2,507,1,6.331086356645582,5.0,2.0,5.0,3.0,1.0,0.1521967060089666,9.947142857142856,10.001666666666667,9.945238095238096,0.9945485276263478,0.00019152501795521967,5.0,4.0,1.0,4.4,3.685714285714287,3.3428571428571425,3.4380952380952383,-0.8944271909999196,0.1
SLD-00106,UNIT-008,2026-08-18,normal,low,7.63,8.36,2,0,10.93,0,438,3,30,36,0,2,508,1,7.0753870419915135,4.0,1.0,5.0,4.0,2.0,0.1521967060089666,9.342857142857142,10.020333333333333,9.945238095238096,0.9323898549140556,-0.060569786928417746,5.0,4.0,1.0,4.4,3.685714285714287,3.442857142857143,3.4952380952380957,-0.6335525936249428,0.1
SLD-00106,UNIT-008,2026-08-19,normal,low,7.46,2.09,3,0,11.16,0,439,3,30,37,0,2,509,0,7.0753870419915135,4.0,1.0,5.0,4.0,2.0,0.1521967060089666,9.25,10.011333333333333,9.945238095238096,0.9239528534327762,-0.06990663155374681,4.0,3.0,1.0,4.4,3.685714285714287,3.528571428571429,3.5238095238095237,-0.40994579587496344,0.1
SLD-00106,UNIT-008,2026-08-20,normal,low,8.27,9.28,4,0,9.22,0,440,3,30,38,0,2,510,0,7.0753870419915135,4.0,1.0,5.0,4.0,2.0,0.1521967060089666,8.667142857142858,9.950666666666669,9.945238095238096,0.8710112746693209,-0.12851328704812065,3.0,2.0,1.0,4.4,3.685714285714287,3.585714285714286,3.5714285714285716,-0.260874597374978,0.1
SLD-00106,UNIT-008,2026-08-21,normal,low,9.63,9.46,5,0,7.54,0,441,3,30,39,0,2,511,1,7.4481059551762465,4.0,3.0,2.0,3.0,2.0,0.1521967060089666,8.639999999999999,9.968,9.945238095238096,0.8667736757624397,-0.13124251855398633,2.0,2.0,0.6666666666666666,3.2,3.685714285714287,3.6142857142857148,3.5523809523809526,-0.1863389981249841,0.1
SLD-00106,UNIT-008,2026-08-22,normal,low,12.71,9.31,6,0,8.7,0,442,3,30,40,0,2,512,1,6.090060183353813,5.0,4.0,2.0,3.0,3.0,0.1521967060089666,9.26,10.027666666666667,9.945238095238096,0.923445135126151,-0.06890112520948061,3.0,2.0,1.0,3.0,3.685714285714287,3.5142857142857147,3.4952380952380957,-0.4472135954999598,0.1
SLD-00106,UNIT-008,2026-08-23,normal,low,7.91,6.67,7,1,7.21,0,443,3,30,41,0,2,513,1,5.7815684547509285,3.0,3.0,2.0,3.0,3.0,0.1521967060089666,9.010000000000002,9.974333333333334,9.945238095238096,0.9033185175283228,-0.09403878381613592,3.0,2.0,1.0,2.8,3.685714285714287,3.457142857142857,3.4285714285714284,-0.5962847939999475,0.1
SLD-00106,UNIT-008,2026-08-24,normal,low,7.6,6.04,0,1,27.71,1,444,3,30,42,0,2,514,0,5.7815684547509285,3.0,3.0,2.0,3.0,3.0,0.1521967060089666,8.744285714285715,9.826333333333332,9.945238095238096,0.8898828706149172,-0.12075652382092417,3.0,2.0,1.0,2.8,3.685714285714287,3.3714285714285714,3.419047619047619,-0.8198915917499257,0.1
